Q,A,label
꿩불고기의 칼로리는 얼마야?,꿩불고기의 영양성분은 500g당 | 에너지(㎉) : 368 | 수분(g) : 412 | 단백질(g) : 33 | 지방(g) : 8 | 총 식이섬유(g) : 39 | 칼슘(㎎) : 9 | 철(㎍) : 105 | 칼륨(㎎) : 4 | 나트륨(㎎) : 1243,1
쫄면의 칼로리는 얼마야?,쫄면의 영양성분은 550g당 | 에너지(㎉) : 706 | 수분(g) : 385 | 단백질(g) : 17 | 지방(g) : 13 | 총 식이섬유(g) : 127 | 칼슘(㎎) : 8 | 철(㎍) : 125 | 칼륨(㎎) : 0 | 나트륨(㎎) : 717,1
칼국수의 칼로리는 얼마야?,칼국수의 영양성분은 700g당 | 에너지(㎉) : 540 | 수분(g) : 563 | 단백질(g) : 23 | 지방(g) : 3 | 총 식이섬유(g) : 104 | 칼슘(㎎) : 10 | 철(㎍) : 48 | 칼륨(㎎) : 0 | 나트륨(㎎) : 606,1
콩국수의 칼로리는 얼마야?,콩국수의 영양성분은 800g당 | 에너지(㎉) : 651 | 수분(g) : 666 | 단백질(g) : 31 | 지방(g) : 26 | 총 식이섬유(g) : 71 | 칼슘(㎎) : 15 | 철(㎍) : 175 | 칼륨(㎎) : 0 | 나트륨(㎎) : 875,1
회냉면의 칼로리는 얼마야?,회냉면의 영양성분은 500g당 | 에너지(㎉) : 741 | 수분(g) : 335 | 단백질(g) : 29 | 지방(g) : 20 | 총 식이섬유(g) : 111 | 칼슘(㎎) : 13 | 철(㎍) : 264 | 칼륨(㎎) : 0 | 나트륨(㎎) : 804,1
검정콩밥의 칼로리는 얼마야?,검정콩밥의 영양성분은 200g당 | 에너지(㎉) : 330 | 수분(g) : 119 | 단백질(g) : 9 | 지방(g) : 2 | 총 식이섬유(g) : 68 | 칼슘(㎎) : 2 | 철(㎍) : 26 | 칼륨(㎎) : 0 | 나트륨(㎎) : 171,1
계란볶음밥의 칼로리는 얼마야?,계란볶음밥의 영양성분은 260g당 | 에너지(㎉) : 584 | 수분(g) : 147 | 단백질(g) : 17 | 지방(g) : 29 | 총 식이섬유(g) : 62 | 칼슘(㎎) : 4 | 철(㎍) : 47 | 칼륨(㎎) : 0 | 나트륨(㎎) : 414,1
고추김밥의 칼로리는 얼마야?,고추김밥의 영양성분은 290g당 | 에너지(㎉) : 490 | 수분(g) : 179 | 단백질(g) : 14 | 지방(g) : 12 | 총 식이섬유(g) : 79 | 칼슘(㎎) : 9 | 철(㎍) : 55 | 칼륨(㎎) : 0 | 나트륨(㎎) : 428,1
기장밥의 칼로리는 얼마야?,기장밥의 영양성분은 200g당 | 에너지(㎉) : 331 | 수분(g) : 118 | 단백질(g) : 6 | 지방(g) : 1 | 총 식이섬유(g) : 73 | 칼슘(㎎) : 2 | 철(㎍) : 7 | 칼륨(㎎) : 0 | 나트륨(㎎) : 50,1
김밥의 칼로리는 얼마야?,김밥의 영양성분은 230g당 | 에너지(㎉) : 322 | 수분(g) : 159 | 단백질(g) : 11 | 지방(g) : 10 | 총 식이섬유(g) : 45 | 칼슘(㎎) : 3 | 철(㎍) : 81 | 칼륨(㎎) : 0 | 나트륨(㎎) : 271,1
김치김밥의 칼로리는 얼마야?,김치김밥의 영양성분은 270g당 | 에너지(㎉) : 351 | 수분(g) : 192 | 단백질(g) : 11 | 지방(g) : 10 | 총 식이섬유(g) : 51 | 칼슘(㎎) : 4 | 철(㎍) : 118 | 칼륨(㎎) : 0 | 나트륨(㎎) : 340,1
김치볶음밥의 칼로리는 얼마야?,김치볶음밥의 영양성분은 330g당 | 에너지(㎉) : 550 | 수분(g) : 224 | 단백질(g) : 17 | 지방(g) : 30 | 총 식이섬유(g) : 51 | 칼슘(㎎) : 9 | 철(㎍) : 98 | 칼륨(㎎) : 0 | 나트륨(㎎) : 553,1
낙지덮밥의 칼로리는 얼마야?,낙지덮밥의 영양성분은 350g당 | 에너지(㎉) : 525 | 수분(g) : 230 | 단백질(g) : 20 | 지방(g) : 11 | 총 식이섬유(g) : 84 | 칼슘(㎎) : 8 | 철(㎍) : 52 | 칼륨(㎎) : 0 | 나트륨(㎎) : 333,1
날치알김밥의 칼로리는 얼마야?,날치알김밥의 영양성분은 260g당 | 에너지(㎉) : 461 | 수분(g) : 155 | 단백질(g) : 15 | 지방(g) : 11 | 총 식이섬유(g) : 74 | 칼슘(㎎) : 5 | 철(㎍) : 51 | 칼륨(㎎) : 0 | 나트륨(㎎) : 307,1
닭고기덮밥의 칼로리는 얼마야?,닭고기덮밥의 영양성분은 410g당 | 에너지(㎉) : 510 | 수분(g) : 290 | 단백질(g) : 46 | 지방(g) : 8 | 총 식이섬유(g) : 60 | 칼슘(㎎) : 4 | 철(㎍) : 86 | 칼륨(㎎) : 0 | 나트륨(㎎) : 563,1
돈까스김밥의 칼로리는 얼마야?,돈까스김밥의 영양성분은 320g당 | 에너지(㎉) : 646 | 수분(g) : 178 | 단백질(g) : 18 | 지방(g) : 18 | 총 식이섬유(g) : 101 | 칼슘(㎎) : 6 | 철(㎍) : 48 | 칼륨(㎎) : 0 | 나트륨(㎎) : 429,1
돌솥비빔밥의 칼로리는 얼마야?,돌솥비빔밥의 영양성분은 380g당 | 에너지(㎉) : 558 | 수분(g) : 249 | 단백질(g) : 20 | 지방(g) : 11 | 총 식이섬유(g) : 93 | 칼슘(㎎) : 9 | 철(㎍) : 94 | 칼륨(㎎) : 0 | 나트륨(㎎) : 433,1
돼지머리국밥의 칼로리는 얼마야?,돼지머리국밥의 영양성분은 900g당 | 에너지(㎉) : 1233 | 수분(g) : 644 | 단백질(g) : 60 | 지방(g) : 46 | 총 식이섬유(g) : 143 | 칼슘(㎎) : 6 | 철(㎍) : 77 | 칼륨(㎎) : 0 | 나트륨(㎎) : 419,1
모듬회덮밥의 칼로리는 얼마야?,모듬회덮밥의 영양성분은 410g당 | 에너지(㎉) : 593 | 수분(g) : 278 | 단백질(g) : 37 | 지방(g) : 17 | 총 식이섬유(g) : 72 | 칼슘(㎎) : 5 | 철(㎍) : 53 | 칼륨(㎎) : 0 | 나트륨(㎎) : 891,1
무밥의 칼로리는 얼마야?,무밥의 영양성분은 200g당 | 에너지(㎉) : 266 | 수분(g) : 133 | 단백질(g) : 7 | 지방(g) : 1 | 총 식이섬유(g) : 56 | 칼슘(㎎) : 2 | 철(㎍) : 44 | 칼륨(㎎) : 0 | 나트륨(㎎) : 236,1
보리밥의 칼로리는 얼마야?,보리밥의 영양성분은 200g당 | 에너지(㎉) : 321 | 수분(g) : 119 | 단백질(g) : 5 | 지방(g) : 0 | 총 식이섬유(g) : 73 | 칼슘(㎎) : 4 | 철(㎍) : 13 | 칼륨(㎎) : 0 | 나트륨(㎎) : 56,1
볶음밥의 칼로리는 얼마야?,볶음밥의 영양성분은 350g당 | 에너지(㎉) : 640 | 수분(g) : 199 | 단백질(g) : 19 | 지방(g) : 9 | 총 식이섬유(g) : 118 | 칼슘(㎎) : 5 | 철(㎍) : 47 | 칼륨(㎎) : 0 | 나트륨(㎎) : 347,1
불고기덮밥의 칼로리는 얼마야?,불고기덮밥의 영양성분은 400g당 | 에너지(㎉) : 728 | 수분(g) : 240 | 단백질(g) : 26 | 지방(g) : 21 | 총 식이섬유(g) : 107 | 칼슘(㎎) : 11 | 철(㎍) : 24 | 칼륨(㎎) : 0 | 나트륨(㎎) : 552,1
새우볶음밥의 칼로리는 얼마야?,새우볶음밥의 영양성분은 370g당 | 에너지(㎉) : 635 | 수분(g) : 237 | 단백질(g) : 23 | 지방(g) : 22 | 총 식이섬유(g) : 84 | 칼슘(㎎) : 5 | 철(㎍) : 45 | 칼륨(㎎) : 0 | 나트륨(㎎) : 239,1
생선모듬초밥의 칼로리는 얼마야?,생선모듬초밥의 영양성분은 380g당 | 에너지(㎉) : 607 | 수분(g) : 232 | 단백질(g) : 36 | 지방(g) : 6 | 총 식이섬유(g) : 101 | 칼슘(㎎) : 7 | 철(㎍) : 54 | 칼륨(㎎) : 0 | 나트륨(㎎) : 609,1
소머리국밥의 칼로리는 얼마야?,소머리국밥의 영양성분은 1000g당 | 에너지(㎉) : 239 | 수분(g) : 945 | 단백질(g) : 15 | 지방(g) : 7 | 총 식이섬유(g) : 27 | 칼슘(㎎) : 6 | 철(㎍) : 71 | 칼륨(㎎) : 0 | 나트륨(㎎) : 236,1
쇠고기김밥의 칼로리는 얼마야?,쇠고기김밥의 영양성분은 250g당 | 에너지(㎉) : 447 | 수분(g) : 153 | 단백질(g) : 16 | 지방(g) : 13 | 총 식이섬유(g) : 64 | 칼슘(㎎) : 3 | 철(㎍) : 75 | 칼륨(㎎) : 0 | 나트륨(㎎) : 240,1
쇠고기볶음밥의 칼로리는 얼마야?,쇠고기볶음밥의 영양성분은 260g당 | 에너지(㎉) : 456 | 수분(g) : 164 | 단백질(g) : 19 | 지방(g) : 16 | 총 식이섬유(g) : 56 | 칼슘(㎎) : 5 | 철(㎍) : 45 | 칼륨(㎎) : 0 | 나트륨(㎎) : 435,1
쇠고기주먹밥의 칼로리는 얼마야?,쇠고기주먹밥의 영양성분은 200g당 | 에너지(㎉) : 355 | 수분(g) : 114 | 단백질(g) : 9 | 지방(g) : 4 | 총 식이섬유(g) : 69 | 칼슘(㎎) : 3 | 철(㎍) : 17 | 칼륨(㎎) : 0 | 나트륨(㎎) : 137,1
수수밥의 칼로리는 얼마야?,수수밥의 영양성분은 200g당 | 에너지(㎉) : 321 | 수분(g) : 121 | 단백질(g) : 6 | 지방(g) : 1 | 총 식이섬유(g) : 70 | 칼슘(㎎) : 2 | 철(㎍) : 7 | 칼륨(㎎) : 0 | 나트륨(㎎) : 52,1
순대국밥의 칼로리는 얼마야?,순대국밥의 영양성분은 900g당 | 에너지(㎉) : 673 | 수분(g) : 753 | 단백질(g) : 28 | 지방(g) : 20 | 총 식이섬유(g) : 93 | 칼슘(㎎) : 11 | 철(㎍) : 76 | 칼륨(㎎) : 0 | 나트륨(㎎) : 303,1
알밥의 칼로리는 얼마야?,알밥의 영양성분은 330g당 | 에너지(㎉) : 422 | 수분(g) : 240 | 단백질(g) : 15 | 지방(g) : 16 | 총 식이섬유(g) : 51 | 칼슘(㎎) : 11 | 철(㎍) : 141 | 칼륨(㎎) : 0 | 나트륨(㎎) : 421,1
영양돌솥밥의 칼로리는 얼마야?,영양돌솥밥의 영양성분은 350g당 | 에너지(㎉) : 643 | 수분(g) : 201 | 단백질(g) : 12 | 지방(g) : 10 | 총 식이섬유(g) : 126 | 칼슘(㎎) : 7 | 철(㎍) : 30 | 칼륨(㎎) : 0 | 나트륨(㎎) : 126,1
오므라이스의 칼로리는 얼마야?,오므라이스의 영양성분은 400g당 | 에너지(㎉) : 692 | 수분(g) : 257 | 단백질(g) : 25 | 지방(g) : 28 | 총 식이섬유(g) : 82 | 칼슘(㎎) : 9 | 철(㎍) : 77 | 칼륨(㎎) : 0 | 나트륨(㎎) : 652,1
오징어덮밥의 칼로리는 얼마야?,오징어덮밥의 영양성분은 360g당 | 에너지(㎉) : 484 | 수분(g) : 244 | 단백질(g) : 25 | 지방(g) : 7 | 총 식이섬유(g) : 79 | 칼슘(㎎) : 9 | 철(㎍) : 29 | 칼륨(㎎) : 0 | 나트륨(㎎) : 485,1
완두콩밥의 칼로리는 얼마야?,완두콩밥의 영양성분은 200g당 | 에너지(㎉) : 276 | 수분(g) : 129 | 단백질(g) : 5 | 지방(g) : 0 | 총 식이섬유(g) : 62 | 칼슘(㎎) : 3 | 철(㎍) : 87 | 칼륨(㎎) : 0 | 나트륨(㎎) : 139,1
유부초밥의 칼로리는 얼마야?,유부초밥의 영양성분은 200g당 | 에너지(㎉) : 388 | 수분(g) : 114 | 단백질(g) : 11 | 지방(g) : 11 | 총 식이섬유(g) : 59 | 칼슘(㎎) : 5 | 철(㎍) : 91 | 칼륨(㎎) : 0 | 나트륨(㎎) : 113,1
육회비빔밥의 칼로리는 얼마야?,육회비빔밥의 영양성분은 300g당 | 에너지(㎉) : 442 | 수분(g) : 197 | 단백질(g) : 19 | 지방(g) : 10 | 총 식이섬유(g) : 68 | 칼슘(㎎) : 7 | 철(㎍) : 83 | 칼륨(㎎) : 0 | 나트륨(㎎) : 532,1
잡곡밥의 칼로리는 얼마야?,잡곡밥의 영양성분은 200g당 | 에너지(㎉) : 292 | 수분(g) : 127 | 단백질(g) : 10 | 지방(g) : 1 | 총 식이섬유(g) : 58 | 칼슘(㎎) : 12 | 철(㎍) : 34 | 칼륨(㎎) : 0 | 나트륨(㎎) : 313,1
잡채밥의 칼로리는 얼마야?,잡채밥의 영양성분은 550g당 | 에너지(㎉) : 825 | 수분(g) : 362 | 단백질(g) : 22 | 지방(g) : 18 | 총 식이섬유(g) : 141 | 칼슘(㎎) : 16 | 철(㎍) : 88 | 칼륨(㎎) : 0 | 나트륨(㎎) : 812,1
제육덮밥의 칼로리는 얼마야?,제육덮밥의 영양성분은 470g당 | 에너지(㎉) : 949 | 수분(g) : 291 | 단백질(g) : 44 | 지방(g) : 50 | 총 식이섬유(g) : 79 | 칼슘(㎎) : 6 | 철(㎍) : 51 | 칼륨(㎎) : 0 | 나트륨(㎎) : 920,1
짜장밥의 칼로리는 얼마야?,짜장밥의 영양성분은 470g당 | 에너지(㎉) : 572 | 수분(g) : 349 | 단백질(g) : 20 | 지방(g) : 22 | 총 식이섬유(g) : 73 | 칼슘(㎎) : 9 | 철(㎍) : 53 | 칼륨(㎎) : 0 | 나트륨(㎎) : 641,1
짬뽕밥의 칼로리는 얼마야?,짬뽕밥의 영양성분은 900g당 | 에너지(㎉) : 647 | 수분(g) : 745 | 단백질(g) : 28 | 지방(g) : 12 | 총 식이섬유(g) : 104 | 칼슘(㎎) : 12 | 철(㎍) : 118 | 칼륨(㎎) : 0 | 나트륨(㎎) : 1238,1
차조밥의 칼로리는 얼마야?,차조밥의 영양성분은 200g당 | 에너지(㎉) : 313 | 수분(g) : 122 | 단백질(g) : 5 | 지방(g) : 1 | 총 식이섬유(g) : 69 | 칼슘(㎎) : 3 | 철(㎍) : 7 | 칼륨(㎎) : 0 | 나트륨(㎎) : 53,1
찰밥의 칼로리는 얼마야?,찰밥의 영양성분은 280g당 | 에너지(㎉) : 429 | 수분(g) : 171 | 단백질(g) : 12 | 지방(g) : 0 | 총 식이섬유(g) : 93 | 칼슘(㎎) : 8 | 철(㎍) : 30 | 칼륨(㎎) : 0 | 나트륨(㎎) : 470,1
참치김밥의 칼로리는 얼마야?,참치김밥의 영양성분은 250g당 | 에너지(㎉) : 435 | 수분(g) : 160 | 단백질(g) : 17 | 지방(g) : 18 | 총 식이섬유(g) : 50 | 칼슘(㎎) : 4 | 철(㎍) : 128 | 칼륨(㎎) : 0 | 나트륨(㎎) : 306,1
참치마요삼각김밥의 칼로리는 얼마야?,참치마요삼각김밥의 영양성분은 200g당 | 에너지(㎉) : 398 | 수분(g) : 119 | 단백질(g) : 11 | 지방(g) : 16 | 총 식이섬유(g) : 50 | 칼슘(㎎) : 5 | 철(㎍) : 19 | 칼륨(㎎) : 0 | 나트륨(㎎) : 151,1
참치볶음밥의 칼로리는 얼마야?,참치볶음밥의 영양성분은 230g당 | 에너지(㎉) : 412 | 수분(g) : 131 | 단백질(g) : 10 | 지방(g) : 7 | 총 식이섬유(g) : 75 | 칼슘(㎎) : 3 | 철(㎍) : 35 | 칼륨(㎎) : 0 | 나트륨(㎎) : 151,1
채소김밥의 칼로리는 얼마야?,채소김밥의 영양성분은 280g당 | 에너지(㎉) : 442 | 수분(g) : 178 | 단백질(g) : 12 | 지방(g) : 10 | 총 식이섬유(g) : 74 | 칼슘(㎎) : 9 | 철(㎍) : 105 | 칼륨(㎎) : 0 | 나트륨(㎎) : 459,1
채소볶음밥의 칼로리는 얼마야?,채소볶음밥의 영양성분은 260g당 | 에너지(㎉) : 474 | 수분(g) : 155 | 단백질(g) : 12 | 지방(g) : 14 | 총 식이섬유(g) : 74 | 칼슘(㎎) : 6 | 철(㎍) : 44 | 칼륨(㎎) : 0 | 나트륨(㎎) : 406,1
치즈김밥의 칼로리는 얼마야?,치즈김밥의 영양성분은 270g당 | 에너지(㎉) : 476 | 수분(g) : 170 | 단백질(g) : 16 | 지방(g) : 18 | 총 식이섬유(g) : 59 | 칼슘(㎎) : 7 | 철(㎍) : 17 | 칼륨(㎎) : 0 | 나트륨(㎎) : 110,1
카레라이스의 칼로리는 얼마야?,카레라이스의 영양성분은 480g당 | 에너지(㎉) : 518 | 수분(g) : 354 | 단백질(g) : 14 | 지방(g) : 6 | 총 식이섬유(g) : 99 | 칼슘(㎎) : 2 | 철(㎍) : 55 | 칼륨(㎎) : 0 | 나트륨(㎎) : 439,1
콩나물국밥의 칼로리는 얼마야?,콩나물국밥의 영양성분은 780g당 | 에너지(㎉) : 403 | 수분(g) : 677 | 단백질(g) : 11 | 지방(g) : 1 | 총 식이섬유(g) : 85 | 칼슘(㎎) : 9 | 철(㎍) : 50 | 칼륨(㎎) : 0 | 나트륨(㎎) : 324,1
콩나물밥의 칼로리는 얼마야?,콩나물밥의 영양성분은 320g당 | 에너지(㎉) : 392 | 수분(g) : 224 | 단백질(g) : 14 | 지방(g) : 5 | 총 식이섬유(g) : 71 | 칼슘(㎎) : 6 | 철(㎍) : 49 | 칼륨(㎎) : 0 | 나트륨(㎎) : 770,1
팥밥의 칼로리는 얼마야?,팥밥의 영양성분은 200g당 | 에너지(㎉) : 286 | 수분(g) : 128 | 단백질(g) : 6 | 지방(g) : 0 | 총 식이섬유(g) : 64 | 칼슘(㎎) : 5 | 철(㎍) : 14 | 칼륨(㎎) : 0 | 나트륨(㎎) : 166,1
표고버섯볶음밥의 칼로리는 얼마야?,표고버섯볶음밥의 영양성분은 300g당 | 에너지(㎉) : 551 | 수분(g) : 176 | 단백질(g) : 10 | 지방(g) : 14 | 총 식이섬유(g) : 95 | 칼슘(㎎) : 7 | 철(㎍) : 14 | 칼륨(㎎) : 0 | 나트륨(㎎) : 499,1
하이라이스의 칼로리는 얼마야?,하이라이스의 영양성분은 360g당 | 에너지(㎉) : 401 | 수분(g) : 261 | 단백질(g) : 14 | 지방(g) : 4 | 총 식이섬유(g) : 76 | 칼슘(㎎) : 3 | 철(㎍) : 36 | 칼륨(㎎) : 0 | 나트륨(㎎) : 277,1
현미밥의 칼로리는 얼마야?,현미밥의 영양성분은 230g당 | 에너지(㎉) : 396 | 수분(g) : 131 | 단백질(g) : 7 | 지방(g) : 1 | 총 식이섬유(g) : 89 | 칼슘(㎎) : 4 | 철(㎍) : 11 | 칼륨(㎎) : 0 | 나트륨(㎎) : 93,1
흑미밥의 칼로리는 얼마야?,흑미밥의 영양성분은 200g당 | 에너지(㎉) : 348 | 수분(g) : 112 | 단백질(g) : 6 | 지방(g) : 0 | 총 식이섬유(g) : 80 | 칼슘(㎎) : 3 | 철(㎍) : 20 | 칼륨(㎎) : 0 | 나트륨(㎎) : 72,1
감자볶음의 칼로리는 얼마야?,감자볶음의 영양성분은 100g당 | 에너지(㎉) : 100 | 수분(g) : 79 | 단백질(g) : 1 | 지방(g) : 4 | 총 식이섬유(g) : 12 | 칼슘(㎎) : 1 | 철(㎍) : 11 | 칼륨(㎎) : 0 | 나트륨(㎎) : 311,1
감자채소볶음의 칼로리는 얼마야?,감자채소볶음의 영양성분은 130g당 | 에너지(㎉) : 139 | 수분(g) : 101 | 단백질(g) : 2 | 지방(g) : 6 | 총 식이섬유(g) : 17 | 칼슘(㎎) : 2 | 철(㎍) : 21 | 칼륨(㎎) : 0 | 나트륨(㎎) : 434,1
건새우볶음의 칼로리는 얼마야?,건새우볶음의 영양성분은 20g당 | 에너지(㎉) : 60 | 수분(g) : 5 | 단백질(g) : 8 | 지방(g) : 2 | 총 식이섬유(g) : 1 | 칼슘(㎎) : 1 | 철(㎍) : 627 | 칼륨(㎎) : 0 | 나트륨(㎎) : 126,1
고추볶음의 칼로리는 얼마야?,고추볶음의 영양성분은 100g당 | 에너지(㎉) : 69 | 수분(g) : 85 | 단백질(g) : 1 | 지방(g) : 3 | 총 식이섬유(g) : 8 | 칼슘(㎎) : 3 | 철(㎍) : 17 | 칼륨(㎎) : 0 | 나트륨(㎎) : 211,1
김치볶음의 칼로리는 얼마야?,김치볶음의 영양성분은 100g당 | 에너지(㎉) : 106 | 수분(g) : 81 | 단백질(g) : 1 | 지방(g) : 7 | 총 식이섬유(g) : 7 | 칼슘(㎎) : 3 | 철(㎍) : 52 | 칼륨(㎎) : 0 | 나트륨(㎎) : 316,1
꽈리고추멸치볶음의 칼로리는 얼마야?,꽈리고추멸치볶음의 영양성분은 50g당 | 에너지(㎉) : 126 | 수분(g) : 23 | 단백질(g) : 11 | 지방(g) : 7 | 총 식이섬유(g) : 3 | 칼슘(㎎) : 2 | 철(㎍) : 275 | 칼륨(㎎) : 0 | 나트륨(㎎) : 226,1
낙지볶음의 칼로리는 얼마야?,낙지볶음의 영양성분은 200g당 | 에너지(㎉) : 182 | 수분(g) : 159 | 단백질(g) : 11 | 지방(g) : 7 | 총 식이섬유(g) : 17 | 칼슘(㎎) : 5 | 철(㎍) : 57 | 칼륨(㎎) : 0 | 나트륨(㎎) : 433,1
느타리버섯볶음의 칼로리는 얼마야?,느타리버섯볶음의 영양성분은 50g당 | 에너지(㎉) : 47 | 수분(g) : 41 | 단백질(g) : 1 | 지방(g) : 3 | 총 식이섬유(g) : 3 | 칼슘(㎎) : 2 | 철(㎍) : 2 | 칼륨(㎎) : 0 | 나트륨(㎎) : 93,1
닭가슴살피망볶음의 칼로리는 얼마야?,닭가슴살피망볶음의 영양성분은 80g당 | 에너지(㎉) : 97 | 수분(g) : 59 | 단백질(g) : 13 | 지방(g) : 4 | 총 식이섬유(g) : 1 | 칼슘(㎎) : 2 | 철(㎍) : 22 | 칼륨(㎎) : 0 | 나트륨(㎎) : 283,1
닭발볶음의 칼로리는 얼마야?,닭발볶음의 영양성분은 200g당 | 에너지(㎉) : 372 | 수분(g) : 124 | 단백질(g) : 27 | 지방(g) : 18 | 총 식이섬유(g) : 23 | 칼슘(㎎) : 5 | 철(㎍) : 162 | 칼륨(㎎) : 0 | 나트륨(㎎) : 516,1
닭볶음의 칼로리는 얼마야?,닭볶음의 영양성분은 300g당 | 에너지(㎉) : 558 | 수분(g) : 196 | 단백질(g) : 41 | 지방(g) : 32 | 총 식이섬유(g) : 23 | 칼슘(㎎) : 3 | 철(㎍) : 75 | 칼륨(㎎) : 0 | 나트륨(㎎) : 1028,1
당근볶음의 칼로리는 얼마야?,당근볶음의 영양성분은 90g당 | 에너지(㎉) : 85 | 수분(g) : 75 | 단백질(g) : 0 | 지방(g) : 5 | 총 식이섬유(g) : 7 | 칼슘(㎎) : 2 | 철(㎍) : 23 | 칼륨(㎎) : 0 | 나트륨(㎎) : 250,1
돼지고기김치볶음의 칼로리는 얼마야?,돼지고기김치볶음의 영양성분은 230g당 | 에너지(㎉) : 371 | 수분(g) : 161 | 단백질(g) : 27 | 지방(g) : 23 | 총 식이섬유(g) : 13 | 칼슘(㎎) : 4 | 철(㎍) : 62 | 칼륨(㎎) : 0 | 나트륨(㎎) : 788,1
돼지고기채소볶음의 칼로리는 얼마야?,돼지고기채소볶음의 영양성분은 230g당 | 에너지(㎉) : 388 | 수분(g) : 150 | 단백질(g) : 38 | 지방(g) : 17 | 총 식이섬유(g) : 19 | 칼슘(㎎) : 3 | 철(㎍) : 34 | 칼륨(㎎) : 0 | 나트륨(㎎) : 804,1
돼지곱창순대볶음의 칼로리는 얼마야?,돼지곱창순대볶음의 영양성분은 230g당 | 에너지(㎉) : 299 | 수분(g) : 161 | 단백질(g) : 16 | 지방(g) : 6 | 총 식이섬유(g) : 42 | 칼슘(㎎) : 7 | 철(㎍) : 82 | 칼륨(㎎) : 0 | 나트륨(㎎) : 390,1
떡볶이의 칼로리는 얼마야?,떡볶이의 영양성분은 180g당 | 에너지(㎉) : 260 | 수분(g) : 119 | 단백질(g) : 6 | 지방(g) : 5 | 총 식이섬유(g) : 46 | 칼슘(㎎) : 1 | 철(㎍) : 25 | 칼륨(㎎) : 0 | 나트륨(㎎) : 151,1
라볶이의 칼로리는 얼마야?,라볶이의 영양성분은 200g당 | 에너지(㎉) : 268 | 수분(g) : 142 | 단백질(g) : 5 | 지방(g) : 9 | 총 식이섬유(g) : 40 | 칼슘(㎎) : 3 | 철(㎍) : 102 | 칼륨(㎎) : 0 | 나트륨(㎎) : 211,1
마늘쫑볶음의 칼로리는 얼마야?,마늘쫑볶음의 영양성분은 140g당 | 에너지(㎉) : 123 | 수분(g) : 110 | 단백질(g) : 4 | 지방(g) : 3 | 총 식이섬유(g) : 18 | 칼슘(㎎) : 6 | 철(㎍) : 60 | 칼륨(㎎) : 0 | 나트륨(㎎) : 445,1
마늘쫑잔멸치볶음의 칼로리는 얼마야?,마늘쫑잔멸치볶음의 영양성분은 50g당 | 에너지(㎉) : 58 | 수분(g) : 35 | 단백질(g) : 3 | 지방(g) : 1 | 총 식이섬유(g) : 7 | 칼슘(㎎) : 2 | 철(㎍) : 67 | 칼륨(㎎) : 0 | 나트륨(㎎) : 152,1
마파두부의 칼로리는 얼마야?,마파두부의 영양성분은 160g당 | 에너지(㎉) : 174 | 수분(g) : 126 | 단백질(g) : 11 | 지방(g) : 10 | 총 식이섬유(g) : 8 | 칼슘(㎎) : 3 | 철(㎍) : 46 | 칼륨(㎎) : 0 | 나트륨(㎎) : 183,1
멸치견과류볶음의 칼로리는 얼마야?,멸치견과류볶음의 영양성분은 50g당 | 에너지(㎉) : 206 | 수분(g) : 8 | 단백질(g) : 15 | 지방(g) : 12 | 총 식이섬유(g) : 9 | 칼슘(㎎) : 4 | 철(㎍) : 420 | 칼륨(㎎) : 0 | 나트륨(㎎) : 300,1
멸치마늘쫑볶음의 칼로리는 얼마야?,멸치마늘쫑볶음의 영양성분은 50g당 | 에너지(㎉) : 138 | 수분(g) : 16 | 단백질(g) : 16 | 지방(g) : 5 | 총 식이섬유(g) : 6 | 칼슘(㎎) : 4 | 철(㎍) : 607 | 칼륨(㎎) : 0 | 나트륨(㎎) : 299,1
멸치볶음의 칼로리는 얼마야?,멸치볶음의 영양성분은 50g당 | 에너지(㎉) : 138 | 수분(g) : 13 | 단백질(g) : 19 | 지방(g) : 3 | 총 식이섬유(g) : 6 | 칼슘(㎎) : 5 | 철(㎍) : 525 | 칼륨(㎎) : 0 | 나트륨(㎎) : 298,1
묵은지삼겹살볶음의 칼로리는 얼마야?,묵은지삼겹살볶음의 영양성분은 200g당 | 에너지(㎉) : 302 | 수분(g) : 145 | 단백질(g) : 11 | 지방(g) : 20 | 총 식이섬유(g) : 16 | 칼슘(㎎) : 6 | 철(㎍) : 100 | 칼륨(㎎) : 0 | 나트륨(㎎) : 730,1
문어고추장볶음의 칼로리는 얼마야?,문어고추장볶음의 영양성분은 200g당 | 에너지(㎉) : 175 | 수분(g) : 155 | 단백질(g) : 21 | 지방(g) : 2 | 총 식이섬유(g) : 17 | 칼슘(㎎) : 2 | 철(㎍) : 35 | 칼륨(㎎) : 0 | 나트륨(㎎) : 506,1
미역줄기볶음의 칼로리는 얼마야?,미역줄기볶음의 영양성분은 80g당 | 에너지(㎉) : 61 | 수분(g) : 69 | 단백질(g) : 0 | 지방(g) : 4 | 총 식이섬유(g) : 3 | 칼슘(㎎) : 3 | 철(㎍) : 50 | 칼륨(㎎) : 0 | 나트륨(㎎) : 50,1
브로콜리볶음의 칼로리는 얼마야?,브로콜리볶음의 영양성분은 90g당 | 에너지(㎉) : 46 | 수분(g) : 78 | 단백질(g) : 3 | 지방(g) : 1 | 총 식이섬유(g) : 4 | 칼슘(㎎) : 4 | 철(㎍) : 23 | 칼륨(㎎) : 0 | 나트륨(㎎) : 370,1
